REF_AREA,Geographic area,INDICATOR,Indicator,SEX,Sex,EDUCATION_LEVEL,Education Level,WEALTH_QUINTILE,Wealth Quintile,RESIDENCE,Residence,UNIT_MEASURE,Unit of measure,UNIT_MULTIPLIER,Unit multiplier,SOURCE_LINK,SERIES_FOOTNOTE,TIME_PERIOD,OBS_VALUE,OBS_STATUS,Observation Status,DATA_SOURCE,OBS_CONF,Observation confidentaility,TIME_PERIOD_METHOD,Time period activity related to when the data are collected,COVERAGE_TIME,OBS_FOOTNOTE,FREQ_COLL,Time interval at which the source data are collected
UNICEF_SA,South Asia,ED_CR_L3,Completion rate for youth of upper secondary education school age,M,Male,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2022,41.448127,,,UNICEF Global Database,,,,,,,,
UNICEF_SA,South Asia,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,Q1,Lowest,_T,Total,PCNT,%,,,,,2022,11.583421,,,UNICEF Global Database,,,,,,,,
UNICEF_SA,South Asia,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,Q2,Second,_T,Total,PCNT,%,,,,,2022,21.575912,,,UNICEF Global Database,,,,,,,,
UNICEF_SA,South Asia,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,Q3,Middle,_T,Total,PCNT,%,,,,,2022,32.91369,,,UNICEF Global Database,,,,,,,,
UNICEF_SA,South Asia,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,Q4,Fourth,_T,Total,PCNT,%,,,,,2022,46.765248,,,UNICEF Global Database,,,,,,,,
UNICEF_SA,South Asia,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,Q5,Highest,_T,Total,PCNT,%,,,,,2022,70.038767,,,UNICEF Global Database,,,,,,,,
UNICEF_SA,South Asia,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,R,Rural,PCNT,%,,,,,2022,31.747145,,,UNICEF Global Database,,,,,,,,
UNICEF_SA,South Asia,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,U,Urban,PCNT,%,,,,,2022,50.294135,,,UNICEF Global Database,,,,,,,,
UNICEF_SA,South Asia,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2022,38.43864,,,UNICEF Global Database,,,,,,,,
UNICEF_SSA,Sub-Saharan Africa,ED_CR_L3,Completion rate for youth of upper secondary education school age,F,Female,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2022,24.517603,,,UNICEF Global Database,,,,,,,,
UNICEF_SSA,Sub-Saharan Africa,ED_CR_L3,Completion rate for youth of upper secondary education school age,M,Male,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2022,30.580722,,,UNICEF Global Database,,,,,,,,
UNICEF_SSA,Sub-Saharan Africa,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,Q1,Lowest,_T,Total,PCNT,%,,,,,2022,6.4760039,,,UNICEF Global Database,,,,,,,,
UNICEF_SSA,Sub-Saharan Africa,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,Q2,Second,_T,Total,PCNT,%,,,,,2022,11.569623,,,UNICEF Global Database,,,,,,,,
UNICEF_SSA,Sub-Saharan Africa,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,Q3,Middle,_T,Total,PCNT,%,,,,,2022,20.24667,,,UNICEF Global Database,,,,,,,,
UNICEF_SSA,Sub-Saharan Africa,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,Q4,Fourth,_T,Total,PCNT,%,,,,,2022,31.612346,,,UNICEF Global Database,,,,,,,,
UNICEF_SSA,Sub-Saharan Africa,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,Q5,Highest,_T,Total,PCNT,%,,,,,2022,54.768732,,,UNICEF Global Database,,,,,,,,
UNICEF_SSA,Sub-Saharan Africa,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,R,Rural,PCNT,%,,,,,2022,14.515915,,,UNICEF Global Database,,,,,,,,
UNICEF_SSA,Sub-Saharan Africa,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,U,Urban,PCNT,%,,,,,2022,44.190132,,,UNICEF Global Database,,,,,,,,
UNICEF_SSA,Sub-Saharan Africa,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2022,27.139825,,,UNICEF Global Database,,,,,,,,
UNICEF_WCA,West and Central Africa,ED_CR_L3,Completion rate for youth of upper secondary education school age,F,Female,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2022,25.42541,,,UNICEF Global Database,,,,,,,,
UNICEF_WCA,West and Central Africa,ED_CR_L3,Completion rate for youth of upper secondary education school age,M,Male,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2022,34.655156,,,UNICEF Global Database,,,,,,,,
UNICEF_WCA,West and Central Africa,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,Q1,Lowest,_T,Total,PCNT,%,,,,,2022,6.5065826,,,UNICEF Global Database,,,,,,,,
UNICEF_WCA,West and Central Africa,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,Q2,Second,_T,Total,PCNT,%,,,,,2022,13.077075,,,UNICEF Global Database,,,,,,,,
UNICEF_WCA,West and Central Africa,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,Q3,Middle,_T,Total,PCNT,%,,,,,2022,23.609887,,,UNICEF Global Database,,,,,,,,
UNICEF_WCA,West and Central Africa,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,Q4,Fourth,_T,Total,PCNT,%,,,,,2022,36.836565,,,UNICEF Global Database,,,,,,,,
UNICEF_WCA,West and Central Africa,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,Q5,Highest,_T,Total,PCNT,%,,,,,2022,58.08586,,,UNICEF Global Database,,,,,,,,
UNICEF_WCA,West and Central Africa,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,R,Rural,PCNT,%,,,,,2022,15.401085,,,UNICEF Global Database,,,,,,,,
UNICEF_WCA,West and Central Africa,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,U,Urban,PCNT,%,,,,,2022,46.273332,,,UNICEF Global Database,,,,,,,,
UNICEF_WCA,West and Central Africa,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2022,29.415109,,,UNICEF Global Database,,,,,,,,
UNSDG_LDC,Least developed countries,ED_CR_L3,Completion rate for youth of upper secondary education school age,F,Female,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2022,19.356057,,,UNICEF Global Database,,,,,,,,
UNSDG_LDC,Least developed countries,ED_CR_L3,Completion rate for youth of upper secondary education school age,M,Male,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2022,24.375379,,,UNICEF Global Database,,,,,,,,
UNSDG_LDC,Least developed countries,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2022,21.653922,,,UNICEF Global Database,,,,,,,,
URY,Uruguay,ED_CR_L3,Completion rate for youth of upper secondary education school age,F,Female,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2013,29.29899,,,MICS 2012-13,,,,,,,0,Not Known
URY,Uruguay,ED_CR_L3,Completion rate for youth of upper secondary education school age,M,Male,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2013,47.933109,,,MICS 2012-13,,,,,,,0,Not Known
URY,Uruguay,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,Q1,Lowest,_T,Total,PCNT,%,,,,,2013,5.0716448,,,MICS 2012-13,,,,,,,0,Not Known
URY,Uruguay,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,Q2,Second,_T,Total,PCNT,%,,,,,2013,12.67222,,,MICS 2012-13,,,,,,,0,Not Known
URY,Uruguay,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,Q3,Middle,_T,Total,PCNT,%,,,,,2013,40.84639,,,MICS 2012-13,,,,,,,0,Not Known
URY,Uruguay,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,Q4,Fourth,_T,Total,PCNT,%,,,,,2013,48.824459,,,MICS 2012-13,,,,,,,0,Not Known
URY,Uruguay,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,Q5,Highest,_T,Total,PCNT,%,,,,,2013,91.21479,,,MICS 2012-13,,,,,,,0,Not Known
URY,Uruguay,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,R,Rural,PCNT,%,,,,,2013,19.58016,,,MICS 2012-13,,,,,,,0,Not Known
URY,Uruguay,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,U,Urban,PCNT,%,,,,,2013,39.63596,,,MICS 2012-13,,,,,,,0,Not Known
URY,Uruguay,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2013,37.685638,,,MICS 2012-13,,,,,,,0,Not Known
VNM,Viet Nam,ED_CR_L3,Completion rate for youth of upper secondary education school age,F,Female,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2014,61.099998,,,MICS 2014,,,,,,,0,Not Known
VNM,Viet Nam,ED_CR_L3,Completion rate for youth of upper secondary education school age,M,Male,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2014,50.299999,,,MICS 2014,,,,,,,0,Not Known
VNM,Viet Nam,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,Q1,Lowest,_T,Total,PCNT,%,,,,,2014,19.200001,,,MICS 2014,,,,,,,0,Not Known
VNM,Viet Nam,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,Q2,Second,_T,Total,PCNT,%,,,,,2014,43.5,,,MICS 2014,,,,,,,0,Not Known
VNM,Viet Nam,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,Q3,Middle,_T,Total,PCNT,%,,,,,2014,56.299999,,,MICS 2014,,,,,,,0,Not Known
VNM,Viet Nam,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,Q4,Fourth,_T,Total,PCNT,%,,,,,2014,69.5,,,MICS 2014,,,,,,,0,Not Known
VNM,Viet Nam,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,Q5,Highest,_T,Total,PCNT,%,,,,,2014,90.300003,,,MICS 2014,,,,,,,0,Not Known
VNM,Viet Nam,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,R,Rural,PCNT,%,,,,,2014,48,,,MICS 2014,,,,,,,0,Not Known
VNM,Viet Nam,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,U,Urban,PCNT,%,,,,,2014,71.099998,,,MICS 2014,,,,,,,0,Not Known
VNM,Viet Nam,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2014,55.5,,,MICS 2014,,,,,,,0,Not Known
WORLD,World,ED_CR_L3,Completion rate for youth of upper secondary education school age,F,Female,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2022,43.601486,,,UNICEF Global Database,,,,,,,,
WORLD,World,ED_CR_L3,Completion rate for youth of upper secondary education school age,M,Male,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2022,46.085723,,,UNICEF Global Database,,,,,,,,
WORLD,World,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,Q1,Lowest,_T,Total,PCNT,%,,,,,2022,15.425814,,,UNICEF Global Database,,,,,,,,
WORLD,World,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,Q2,Second,_T,Total,PCNT,%,,,,,2022,24.956151,,,UNICEF Global Database,,,,,,,,
WORLD,World,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,Q3,Middle,_T,Total,PCNT,%,,,,,2022,35.448579,,,UNICEF Global Database,,,,,,,,
WORLD,World,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,Q4,Fourth,_T,Total,PCNT,%,,,,,2022,48.137189,,,UNICEF Global Database,,,,,,,,
WORLD,World,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,Q5,Highest,_T,Total,PCNT,%,,,,,2022,69.395016,,,UNICEF Global Database,,,,,,,,
WORLD,World,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,R,Rural,PCNT,%,,,,,2022,30.985658,,,UNICEF Global Database,,,,,,,,
WORLD,World,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,U,Urban,PCNT,%,,,,,2022,59.579358,,,UNICEF Global Database,,,,,,,,
WORLD,World,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2022,44.695655,,,UNICEF Global Database,,,,,,,,
WSM,Samoa,ED_CR_L3,Completion rate for youth of upper secondary education school age,F,Female,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2020,65.603058,,,MICS 2019-20,,,,,,,,
WSM,Samoa,ED_CR_L3,Completion rate for youth of upper secondary education school age,M,Male,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2020,47.758202,,,MICS 2019-20,,,,,,,,
WSM,Samoa,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,Q1,Lowest,_T,Total,PCNT,%,,,,,2020,39.296009,,,MICS 2019-20,,,,,,,,
WSM,Samoa,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,Q2,Second,_T,Total,PCNT,%,,,,,2020,43.284611,,,MICS 2019-20,,,,,,,,
WSM,Samoa,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,Q3,Middle,_T,Total,PCNT,%,,,,,2020,56.729542,,,MICS 2019-20,,,,,,,,
WSM,Samoa,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,Q4,Fourth,_T,Total,PCNT,%,,,,,2020,65.424667,,,MICS 2019-20,,,,,,,,
WSM,Samoa,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,Q5,Highest,_T,Total,PCNT,%,,,,,2020,78.003036,,,MICS 2019-20,,,,,,,,
WSM,Samoa,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,R,Rural,PCNT,%,,,,,2020,52.811951,,,MICS 2019-20,,,,,,,,
WSM,Samoa,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,U,Urban,PCNT,%,,,,,2020,71.09539,,,MICS 2019-20,,,,,,,,
WSM,Samoa,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2020,56.555779,,,MICS 2019-20,,,,,,,,
YEM,Yemen,ED_CR_L3,Completion rate for youth of upper secondary education school age,F,Female,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2013,23.4,,,DHS 2013,,,,,,,0,Not Known
YEM,Yemen,ED_CR_L3,Completion rate for youth of upper secondary education school age,M,Male,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2013,36.799999,,,DHS 2013,,,,,,,0,Not Known
YEM,Yemen,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,Q1,Lowest,_T,Total,PCNT,%,,,,,2013,8.6999998,,,DHS 2013,,,,,,,0,Not Known
YEM,Yemen,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,Q2,Second,_T,Total,PCNT,%,,,,,2013,14.7,,,DHS 2013,,,,,,,0,Not Known
YEM,Yemen,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,Q3,Middle,_T,Total,PCNT,%,,,,,2013,25,,,DHS 2013,,,,,,,0,Not Known
YEM,Yemen,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,Q4,Fourth,_T,Total,PCNT,%,,,,,2013,33.099998,,,DHS 2013,,,,,,,0,Not Known
YEM,Yemen,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,Q5,Highest,_T,Total,PCNT,%,,,,,2013,56.099998,,,DHS 2013,,,,,,,0,Not Known
YEM,Yemen,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,R,Rural,PCNT,%,,,,,2013,20.1,,,DHS 2013,,,,,,,0,Not Known
YEM,Yemen,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,U,Urban,PCNT,%,,,,,2013,46.799999,,,DHS 2013,,,,,,,0,Not Known
YEM,Yemen,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2013,29.5,,,DHS 2013,,,,,,,0,Not Known
ZAF,South Africa,ED_CR_L3,Completion rate for youth of upper secondary education school age,F,Female,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2016,51.86681,,,DHS 2016,,,,,,,0,Not Known
ZAF,South Africa,ED_CR_L3,Completion rate for youth of upper secondary education school age,M,Male,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2016,44.761429,,,DHS 2016,,,,,,,0,Not Known
ZAF,South Africa,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,Q1,Lowest,_T,Total,PCNT,%,,,,,2016,23.32151,,,DHS 2016,,,,,,,0,Not Known
ZAF,South Africa,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,Q2,Second,_T,Total,PCNT,%,,,,,2016,35.827412,,,DHS 2016,,,,,,,0,Not Known
ZAF,South Africa,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,Q3,Middle,_T,Total,PCNT,%,,,,,2016,50.117161,,,DHS 2016,,,,,,,0,Not Known
ZAF,South Africa,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,Q4,Fourth,_T,Total,PCNT,%,,,,,2016,59.173309,,,DHS 2016,,,,,,,0,Not Known
ZAF,South Africa,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,Q5,Highest,_T,Total,PCNT,%,,,,,2016,78.196602,,,DHS 2016,,,,,,,0,Not Known
ZAF,South Africa,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,R,Rural,PCNT,%,,,,,2016,33.659161,,,DHS 2016,,,,,,,0,Not Known
ZAF,South Africa,ED_CR_L3,Completion rate for youth of upper secondary education school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,U,Urban,PCNT,%,,,,,2016,55.59256,,,DHS 2016,,,,,,,0,Not Known
